pathogen,Fold,Label,Prob,Preds
Legionellales,5,1,0.31306198,0
Legionellales,5,1,0.2936376,0
Legionellales,5,1,0.31088477,0
Legionellales,5,1,0.29410788,0
Legionellales,5,1,0.31127578,0
Legionellales,5,1,0.35772786,0
Legionellales,5,1,0.35220188,0
Legionellales,5,1,0.35656935,0
Legionellales,5,1,0.34130824,0
Legionellales,5,1,0.37750053,0
Legionellales,5,1,0.41054854,0
Legionellales,5,1,0.4167864,0
Legionellales,5,1,0.43557683,0
Legionellales,5,1,0.40281597,0
Legionellales,5,1,0.36236656,0
Legionellales,5,1,0.38396886,0
Legionellales,5,1,0.41446874,0
Legionellales,5,1,0.36430013,0
Legionellales,5,1,0.3930491,0
Legionellales,5,1,0.36467493,0
Legionellales,5,1,0.36001718,0
Legionellales,5,1,0.36001718,0
Legionellales,5,1,0.3721531,0
Legionellales,5,1,0.38857862,0
Legionellales,5,1,0.3509894,0
Legionellales,5,1,0.32297665,0
Legionellales,5,1,0.28266585,0
Legionellales,5,1,0.28266585,0
Legionellales,5,1,0.41599062,0
Legionellales,5,1,0.39121348,0
Legionellales,5,1,0.39121348,0
Legionellales,5,1,0.4305272,0
Legionellales,5,1,0.4346186,0
Legionellales,5,1,0.45779648,0
Legionellales,5,1,0.45143053,0
Legionellales,5,1,0.39965534,0
Legionellales,5,1,0.41608498,0
Legionellales,5,1,0.41582978,0
Legionellales,5,1,0.41582978,0
Legionellales,5,1,0.40642807,0
Legionellales,5,1,0.37462047,0
Legionellales,5,1,0.38967392,0
Legionellales,5,1,0.4251161,0
Legionellales,5,1,0.33359915,0
Legionellales,5,1,0.36948404,0
Legionellales,5,1,0.32873616,0
Legionellales,5,1,0.30917302,0
Legionellales,5,1,0.28562856,0
Legionellales,5,1,0.26175582,0
Legionellales,5,1,0.2491173,0
Legionellales,5,1,0.2491173,0
Legionellales,5,1,0.26220042,0
Legionellales,5,1,0.2882511,0
Legionellales,5,1,0.30852002,0
Legionellales,5,1,0.30852002,0
Legionellales,5,1,0.3216617,0
Legionellales,5,1,0.33304578,0
Legionellales,5,1,0.38147506,0
Legionellales,5,1,0.40799528,0
Legionellales,5,1,0.4329807,0
Legionellales,5,1,0.3885424,0
Legionellales,5,1,0.36942148,0
Legionellales,5,1,0.40553516,0
Legionellales,5,1,0.39450106,0
Legionellales,5,1,0.38345182,0
Legionellales,5,1,0.35565558,0
Legionellales,5,1,0.3909436,0
Legionellales,5,1,0.42358688,0
Legionellales,5,1,0.4119042,0
Legionellales,5,1,0.41078705,0
Legionellales,5,0,0.3203869,0
Legionellales,5,0,0.35004252,0
Legionellales,5,0,0.3781701,0
Legionellales,5,0,0.35862076,0
Legionellales,5,0,0.3735675,0
Legionellales,5,0,0.33543214,0
Legionellales,5,0,0.35930467,0
Legionellales,5,0,0.38502118,0
Legionellales,5,0,0.3564715,0
Legionellales,5,0,0.38029817,0
Legionellales,5,0,0.39985234,0
Legionellales,5,0,0.25348893,0
Legionellales,5,0,0.2677086,0
Legionellales,5,0,0.25705856,0
Legionellales,5,0,0.2830843,0
Legionellales,5,0,0.32292712,0
Legionellales,5,0,0.3676965,0
Legionellales,5,0,0.3844497,0
Legionellales,5,0,0.3598339,0
Legionellales,5,0,0.3533468,0
Legionellales,5,0,0.31953132,0
Legionellales,5,0,0.3522992,0
Legionellales,5,0,0.3988921,0
Legionellales,5,0,0.39093885,0
Legionellales,5,0,0.427885,0
Legionellales,5,0,0.42762962,0
Legionellales,5,0,0.47692046,0
Legionellales,5,1,0.23872395,0
Legionellales,5,1,0.21650864,0
Legionellales,5,1,0.2700081,0
Legionellales,5,1,0.29129526,0
Legionellales,5,1,0.30262285,0
Legionellales,5,1,0.2863985,0
Legionellales,5,1,0.36943614,0
Legionellales,5,1,0.43442887,0
Legionellales,5,1,0.4102084,0
Legionellales,5,1,0.43627995,0
Legionellales,5,1,0.47246718,0
Legionellales,5,1,0.45858365,0
Legionellales,5,1,0.49740192,0
Legionellales,5,1,0.49324024,0
Legionellales,5,1,0.45768124,0
Legionellales,5,1,0.30237308,0
Legionellales,5,1,0.3396953,0
Legionellales,5,1,0.33006307,0
Legionellales,5,1,0.33629838,0
Legionellales,5,1,0.33081877,0
Legionellales,5,1,0.33081877,0
Legionellales,5,1,0.36656484,0
Legionellales,5,1,0.3538347,0
Legionellales,5,1,0.3538347,0
Legionellales,5,1,0.3702278,0
Legionellales,5,1,0.32440698,0
Legionellales,5,1,0.35483736,0
Legionellales,5,1,0.3653131,0
Legionellales,5,1,0.3642543,0
Legionellales,5,1,0.33241427,0
Legionellales,5,1,0.31419885,0
Legionellales,5,1,0.31419885,0
Legionellales,5,1,0.30713138,0
Legionellales,5,1,0.3698535,0
Legionellales,5,1,0.39330408,0
Legionellales,5,1,0.35632613,0
Legionellales,5,1,0.36709705,0
Legionellales,5,1,0.33271363,0
Legionellales,5,1,0.29554638,0
Legionellales,5,1,0.30418658,0
Legionellales,5,1,0.30418658,0
Legionellales,5,1,0.43636584,0
Legionellales,5,1,0.43782747,0
Legionellales,5,1,0.38570806,0
Legionellales,5,1,0.35641563,0
Legionellales,5,1,0.35641563,0
Legionellales,5,1,0.32649863,0
Legionellales,5,1,0.34670618,0
Legionellales,5,1,0.36574394,0
Legionellales,5,0,0.32650644,0
Legionellales,5,0,0.28109723,0
Legionellales,5,0,0.3038638,0
Legionellales,5,0,0.3032073,0
Legionellales,5,0,0.29127592,0
Legionellales,5,0,0.27318642,0
Legionellales,5,0,0.2504741,0
Legionellales,5,0,0.26018915,0
Legionellales,5,0,0.27415836,0
Legionellales,5,0,0.2989465,0
Legionellales,5,0,0.3318095,0
Legionellales,5,0,0.3342946,0
Legionellales,5,0,0.3447245,0
Legionellales,5,0,0.33090016,0
Legionellales,5,0,0.30784878,0
Legionellales,5,0,0.35848328,0
Legionellales,5,0,0.3603763,0
Legionellales,5,0,0.2984942,0
Legionellales,5,0,0.31988958,0
Legionellales,5,0,0.34866035,0
Legionellales,5,0,0.39986876,0
Legionellales,5,0,0.4370655,0
Legionellales,5,0,0.4370655,0
Legionellales,5,0,0.42355227,0
Legionellales,5,0,0.42355227,0
Legionellales,5,0,0.35344765,0
Legionellales,5,0,0.37396967,0
Legionellales,5,0,0.37197244,0
Legionellales,5,0,0.38274804,0
Legionellales,5,0,0.41834465,0
Legionellales,5,0,0.38949126,0
Legionellales,5,0,0.40846086,0
Legionellales,5,0,0.4412287,0
Legionellales,5,0,0.4238,0
Legionellales,5,0,0.41677922,0
Legionellales,5,0,0.3654025,0
Legionellales,5,1,0.3316311,0
Legionellales,5,1,0.30089048,0
Legionellales,5,1,0.30191976,0
Legionellales,5,1,0.33296475,0
Legionellales,5,1,0.3396249,0
Legionellales,5,1,0.35674912,0
Legionellales,5,1,0.33725283,0
Legionellales,5,1,0.32801107,0
Legionellales,5,1,0.3533049,0
Legionellales,5,1,0.3582545,0
Legionellales,5,1,0.36350638,0
Legionellales,5,1,0.4130612,0
Legionellales,5,1,0.4302455,0
Legionellales,5,1,0.4205194,0
Legionellales,5,1,0.474778,0
Legionellales,5,1,0.46421582,0
Legionellales,5,1,0.4304372,0
Legionellales,5,1,0.42704624,0
Legionellales,5,1,0.43782067,0
Legionellales,5,1,0.44420537,0
Legionellales,5,1,0.47796273,0
Legionellales,5,1,0.51439077,1
Legionellales,5,1,0.51863855,1
Legionellales,5,1,0.5489126,1
Legionellales,5,1,0.5884072,1
Legionellales,5,1,0.6354672,1
Legionellales,5,0,0.4294486,0
Legionellales,5,0,0.4516154,0
Legionellales,5,0,0.46316078,0
Legionellales,5,0,0.47606084,0
Legionellales,5,0,0.47755033,0
Legionellales,5,0,0.44456154,0
Legionellales,5,0,0.38488913,0
Legionellales,5,0,0.36267835,0
Legionellales,5,0,0.3890292,0
Legionellales,5,0,0.4048636,0
Legionellales,5,0,0.46881586,0
Legionellales,5,0,0.431275,0
Legionellales,5,0,0.3943663,0
Legionellales,5,0,0.3455727,0
Legionellales,5,0,0.3590468,0
Legionellales,5,0,0.35687706,0
Legionellales,5,0,0.33448482,0
Legionellales,5,0,0.32297972,0
Legionellales,5,0,0.325935,0
Legionellales,5,0,0.3183171,0
Legionellales,5,0,0.30011857,0
Legionellales,5,0,0.3570362,0
Legionellales,5,0,0.32193083,0
Legionellales,5,0,0.37768295,0
Legionellales,5,0,0.4071044,0
Legionellales,5,0,0.37587982,0
Legionellales,5,0,0.39675033,0
Legionellales,5,0,0.40994138,0
Legionellales,5,0,0.44123244,0
Legionellales,5,0,0.44123244,0
Legionellales,5,0,0.47070017,0
Legionellales,5,0,0.44903255,0
Legionellales,5,0,0.44677132,0
Legionellales,5,0,0.43986335,0
Legionellales,5,0,0.4371063,0
Legionellales,5,0,0.48165217,0
Legionellales,5,0,0.45841172,0
Legionellales,5,0,0.4817741,0
Legionellales,5,0,0.48274446,0
Legionellales,5,0,0.45856473,0
Legionellales,5,0,0.46525848,0
Legionellales,5,0,0.44397834,0
Legionellales,5,0,0.45859453,0
Legionellales,5,0,0.41912806,0
Legionellales,5,0,0.41912806,0
Legionellales,5,0,0.40738064,0
Legionellales,5,0,0.44629613,0
Legionellales,5,0,0.4257184,0
Legionellales,5,0,0.39243403,0
Legionellales,5,0,0.3983437,0
Legionellales,5,0,0.3822661,0
Legionellales,5,0,0.34869567,0
Legionellales,5,0,0.36427426,0
Legionellales,5,0,0.3635468,0
Legionellales,5,0,0.3232718,0
Legionellales,5,0,0.30346373,0
Legionellales,5,0,0.31622827,0
Legionellales,5,0,0.31622827,0
Legionellales,5,0,0.36341345,0
Legionellales,5,0,0.38621822,0
Legionellales,5,0,0.38244948,0
Legionellales,5,0,0.3723329,0
Legionellales,5,0,0.41904432,0
Legionellales,5,0,0.45425013,0
Legionellales,5,0,0.41723594,0
Legionellales,5,0,0.39191875,0
Legionellales,5,0,0.4077802,0
Legionellales,5,0,0.41382837,0
Legionellales,5,0,0.34787643,0
Legionellales,5,0,0.39482176,0
Legionellales,5,0,0.41617683,0
Legionellales,5,0,0.43512538,0
Legionellales,5,0,0.41108176,0
Legionellales,5,0,0.4183337,0
Legionellales,5,0,0.3998445,0
Legionellales,5,0,0.4041725,0
Legionellales,5,0,0.41003272,0
Legionellales,5,0,0.38623428,0
Legionellales,5,0,0.34262303,0
Legionellales,5,0,0.4034214,0
Legionellales,5,0,0.4034214,0
Legionellales,5,0,0.43926018,0
Legionellales,5,0,0.43651733,0
Legionellales,5,0,0.4946857,0
Legionellales,5,0,0.48540965,0
Legionellales,5,0,0.5208422,1
Legionellales,5,0,0.5056475,1
Legionellales,5,0,0.54213625,1
Legionellales,5,0,0.48492202,0
Legionellales,5,0,0.4865419,0
Legionellales,5,0,0.44089243,0
Legionellales,5,0,0.43519297,0
Legionellales,5,0,0.41076234,0
Legionellales,5,0,0.41827995,0
Legionellales,5,0,0.38403937,0
Legionellales,5,0,0.38403937,0
Legionellales,5,0,0.37775716,0
Legionellales,5,0,0.38299644,0
Legionellales,5,0,0.3618265,0
Legionellales,5,0,0.3409663,0
Legionellales,5,0,0.30795115,0
Legionellales,5,0,0.30573112,0
Legionellales,5,0,0.29149663,0
Legionellales,5,0,0.34079427,0
Legionellales,5,0,0.36397532,0
Legionellales,5,0,0.34953102,0
Legionellales,5,0,0.3300162,0
Legionellales,5,0,0.3300162,0
Legionellales,5,0,0.32417688,0
Legionellales,5,0,0.34655964,0
Legionellales,5,0,0.3526931,0
Legionellales,5,0,0.29017937,0
Legionellales,5,0,0.29017937,0
Legionellales,5,0,0.27817357,0
Legionellales,5,0,0.30765122,0
Legionellales,5,0,0.3200641,0
Legionellales,5,0,0.3188188,0
Legionellales,5,0,0.33231875,0
Legionellales,5,0,0.30018225,0
Legionellales,5,0,0.26218718,0
Legionellales,5,0,0.31542975,0
Legionellales,5,0,0.31926185,0
Legionellales,5,0,0.3346704,0
Legionellales,5,0,0.33831906,0
Legionellales,5,0,0.30753195,0
Legionellales,5,0,0.30753195,0
Legionellales,5,0,0.34317297,0
Legionellales,5,0,0.31896186,0
Legionellales,5,0,0.34001803,0
Legionellales,5,0,0.3518885,0
Legionellales,5,0,0.35551292,0
Legionellales,5,0,0.34517998,0
Legionellales,5,0,0.3241178,0
Legionellales,5,0,0.3241178,0
Legionellales,5,0,0.3785756,0
Legionellales,5,0,0.35626736,0
Legionellales,5,0,0.37006307,0
Legionellales,5,0,0.3499587,0
Legionellales,5,0,0.34789863,0
Legionellales,5,0,0.37199536,0
Legionellales,5,0,0.3911254,0
Legionellales,5,0,0.3535644,0
Legionellales,5,0,0.35639125,0
Legionellales,5,0,0.3183821,0
Legionellales,5,0,0.33302245,0
Legionellales,5,0,0.33431178,0
Legionellales,5,0,0.35122362,0
Legionellales,5,0,0.35122362,0
Legionellales,5,0,0.33312622,0
Legionellales,5,0,0.29115376,0
Legionellales,5,0,0.26110184,0
Legionellales,5,0,0.25998098,0
Legionellales,5,0,0.3021725,0
Legionellales,5,0,0.32306105,0
Legionellales,5,0,0.29141414,0
Legionellales,5,0,0.3056127,0
Legionellales,5,0,0.33532527,0
Legionellales,5,0,0.36534753,0
Legionellales,5,0,0.41254652,0
Legionellales,5,0,0.40183017,0
Legionellales,5,0,0.40183017,0
Legionellales,5,0,0.39988437,0
Legionellales,5,0,0.43530676,0
Legionellales,5,0,0.46183458,0
Legionellales,5,0,0.43874362,0
Legionellales,5,0,0.48644733,0
Legionellales,5,0,0.49894053,0
Legionellales,5,0,0.48158163,0
Legionellales,5,0,0.48158163,0
Legionellales,5,0,0.477676,0
Legionellales,5,0,0.477676,0
Legionellales,5,0,0.47756714,0
Legionellales,5,0,0.44723248,0
Legionellales,5,0,0.44723248,0
Legionellales,5,0,0.3908439,0
Legionellales,5,0,0.35344976,0
Legionellales,5,0,0.32199472,0
Legionellales,5,0,0.30528894,0
Legionellales,5,0,0.3004672,0
Legionellales,5,0,0.2982865,0
Legionellales,5,0,0.25941387,0
Legionellales,5,0,0.24638078,0
Legionellales,5,0,0.26840144,0
Legionellales,5,0,0.26840144,0
Legionellales,5,0,0.30070883,0
Legionellales,5,0,0.31237912,0
Legionellales,5,0,0.28637913,0
Legionellales,5,0,0.27719423,0
Legionellales,5,0,0.26329413,0
Legionellales,5,0,0.26329413,0
Legionellales,5,0,0.3095516,0
Legionellales,5,0,0.35615644,0
Legionellales,5,0,0.3283357,0
Legionellales,5,0,0.34664062,0
Legionellales,5,0,0.41743284,0
Legionellales,5,0,0.43010724,0
Legionellales,5,0,0.4765285,0
Legionellales,5,0,0.4089944,0
Legionellales,5,0,0.3842468,0
Legionellales,5,0,0.3967161,0
Legionellales,5,0,0.39820886,0
Legionellales,5,0,0.46166578,0
Legionellales,5,0,0.5275842,1
Legionellales,5,0,0.5275842,1
Legionellales,5,0,0.5436801,1
Legionellales,5,0,0.51714486,1
Legionellales,5,0,0.5016291,1
Legionellales,5,0,0.54052067,1
Legionellales,5,0,0.5038891,1
Legionellales,5,0,0.5023583,1
Legionellales,5,0,0.44432175,0
Legionellales,5,0,0.42876753,0
Legionellales,5,0,0.4439718,0
Legionellales,5,0,0.4329514,0
Legionellales,5,0,0.36819065,0
Legionellales,5,0,0.3409671,0
Legionellales,5,0,0.31123123,0
Legionellales,5,0,0.28632092,0
Legionellales,5,0,0.27654374,0
Legionellales,5,0,0.31955138,0
Legionellales,5,0,0.31002054,0
Legionellales,5,0,0.28248465,0
Legionellales,5,0,0.30004385,0
Legionellales,5,0,0.3164078,0
Legionellales,5,0,0.28536192,0
Legionellales,5,0,0.34611186,0
Legionellales,5,0,0.36773664,0
Legionellales,5,0,0.39142847,0
Legionellales,5,0,0.39852005,0
Legionellales,5,0,0.45434168,0
Legionellales,5,0,0.46407437,0
Legionellales,5,0,0.46271247,0
Legionellales,5,0,0.48232487,0
Legionellales,5,0,0.4869257,0
Legionellales,5,0,0.42993104,0
Legionellales,5,0,0.46019125,0
Legionellales,5,0,0.49762803,0
Legionellales,5,0,0.4662298,0
Legionellales,5,0,0.4294382,0
Legionellales,5,0,0.42149502,0
Legionellales,5,0,0.4429119,0
Legionellales,5,0,0.43119007,0
Legionellales,5,0,0.44469634,0
Legionellales,5,0,0.4722657,0
Legionellales,5,0,0.46659988,0
Legionellales,5,0,0.43560964,0
Legionellales,5,0,0.44901118,0
Legionellales,5,0,0.41055557,0
Legionellales,5,0,0.4258514,0
Legionellales,5,0,0.48029646,0
Legionellales,5,0,0.45331353,0
Legionellales,5,0,0.3970448,0
Legionellales,5,0,0.40486583,0
Legionellales,5,0,0.4274837,0
Legionellales,5,0,0.48055038,0
Legionellales,5,0,0.45723647,0
Legionellales,5,0,0.4396896,0
Legionellales,5,0,0.4396896,0
Legionellales,5,0,0.39055765,0
Legionellales,5,0,0.36485964,0
Legionellales,5,0,0.347056,0
Legionellales,5,0,0.35940143,0
Legionellales,5,0,0.3894641,0
Legionellales,5,0,0.37273788,0
Legionellales,5,0,0.3418982,0
Legionellales,5,0,0.32349676,0
Legionellales,5,0,0.3396712,0
Legionellales,5,0,0.36295122,0
Legionellales,5,0,0.3449071,0
Legionellales,5,0,0.3346973,0
Legionellales,5,0,0.36817077,0
Legionellales,5,0,0.350821,0
Legionellales,5,0,0.2920667,0
Legionellales,5,0,0.294876,0
Legionellales,5,0,0.28516567,0
Legionellales,5,0,0.31684363,0
Legionellales,5,0,0.27565828,0
Legionellales,5,0,0.23521839,0
Legionellales,5,0,0.27064764,0
Legionellales,5,0,0.30018046,0
Legionellales,5,0,0.33292934,0
Legionellales,5,0,0.3766521,0
Legionellales,5,0,0.32518864,0
Legionellales,5,0,0.34209535,0
Legionellales,5,0,0.34209535,0
Legionellales,5,0,0.29863864,0
Legionellales,5,0,0.30403438,0
Legionellales,5,0,0.31836244,0
Legionellales,5,0,0.3064457,0
Legionellales,5,0,0.32575116,0
Legionellales,5,0,0.33693692,0
Legionellales,5,0,0.35598794,0
Legionellales,5,0,0.38589278,0
Legionellales,5,0,0.379147,0
Legionellales,5,0,0.325356,0
Legionellales,5,0,0.32705504,0
Legionellales,5,0,0.3297619,0
Legionellales,5,0,0.38256082,0
Legionellales,5,0,0.3748295,0
Legionellales,5,0,0.3748295,0
Legionellales,5,0,0.40137324,0
Legionellales,5,0,0.4512399,0
Legionellales,5,0,0.4619481,0
Legionellales,5,0,0.48364154,0
Legionellales,5,0,0.47302225,0
Legionellales,5,0,0.4503841,0
Legionellales,5,0,0.4503841,0
Legionellales,5,0,0.42941907,0
Legionellales,5,0,0.42941907,0
Legionellales,5,0,0.41198853,0
Legionellales,5,0,0.43465582,0
Legionellales,5,0,0.38685095,0
Legionellales,5,0,0.34187984,0
Legionellales,5,0,0.31757495,0
Legionellales,5,0,0.30619168,0
Legionellales,5,0,0.31376228,0
Legionellales,5,0,0.2867132,0
Legionellales,5,0,0.29308382,0
Legionellales,5,0,0.29308382,0
Legionellales,5,0,0.2989317,0
Legionellales,5,0,0.2699618,0
Legionellales,5,0,0.2586406,0
Legionellales,5,0,0.27145946,0
Legionellales,5,0,0.2364746,0
Legionellales,5,0,0.26070955,0
Legionellales,5,0,0.21634391,0
Legionellales,5,0,0.2543279,0
Legionellales,5,0,0.2904538,0
Legionellales,5,0,0.31388295,0
Legionellales,5,0,0.340858,0
Legionellales,5,0,0.3370434,0
Legionellales,5,0,0.353042,0
Legionellales,5,0,0.3707697,0
Legionellales,5,0,0.38710323,0
Legionellales,5,0,0.4160368,0
Legionellales,5,0,0.45502278,0
Legionellales,5,0,0.49045798,0
Legionellales,5,0,0.5156674,1
Legionellales,5,0,0.5811588,1
Legionellales,5,0,0.6495764,1
Legionellales,5,0,0.71890545,1
Legionellales,5,0,0.7234692,1
Legionellales,5,0,0.7263675,1
Legionellales,5,0,0.7737964,1
Legionellales,5,0,0.76535827,1
Legionellales,5,0,0.7250602,1
Legionellales,5,0,0.42328203,0
Legionellales,5,0,0.43301097,0
Legionellales,5,0,0.4273444,0
Legionellales,5,0,0.43493617,0
Legionellales,5,0,0.46908516,0
Legionellales,5,0,0.43713886,0
Legionellales,5,0,0.4675038,0
Legionellales,5,0,0.52121365,1
Legionellales,5,0,0.5092581,1
Legionellales,5,0,0.47124127,0
Legionellales,5,1,0.4612848,0
Legionellales,5,1,0.49207008,0
Legionellales,5,1,0.44849113,0
Legionellales,5,1,0.41663462,0
Legionellales,5,1,0.3869445,0
Legionellales,5,1,0.44234514,0
Legionellales,5,1,0.42889768,0
Legionellales,5,1,0.33310792,0
Legionellales,5,1,0.33723605,0
Legionellales,5,1,0.38298494,0
Legionellales,5,1,0.35675606,0
Legionellales,5,1,0.35097697,0
Legionellales,5,1,0.32281756,0
Legionellales,5,1,0.33739758,0
Legionellales,5,1,0.26314667,0
Legionellales,5,1,0.26314667,0
Legionellales,5,1,0.269547,0
Legionellales,5,1,0.29331145,0
Legionellales,5,1,0.28288364,0
Legionellales,5,1,0.28839463,0
Legionellales,5,1,0.27349702,0
Legionellales,5,1,0.27510333,0
Legionellales,5,1,0.26326373,0
Legionellales,5,1,0.2725721,0
Legionellales,5,1,0.3169227,0
Legionellales,5,1,0.36873186,0
Legionellales,5,1,0.33076787,0
Legionellales,5,1,0.32114977,0
Legionellales,5,1,0.32114977,0
Legionellales,5,0,0.38184986,0
Legionellales,5,0,0.38593403,0
Legionellales,5,0,0.38593403,0
Legionellales,5,0,0.35116795,0
Legionellales,5,0,0.334073,0
Legionellales,5,0,0.36556578,0
Legionellales,5,0,0.2828267,0
Legionellales,5,0,0.27366698,0
Legionellales,5,0,0.26863724,0
Legionellales,5,0,0.29205954,0
Legionellales,5,0,0.32309106,0
Legionellales,5,0,0.32105803,0
Legionellales,5,0,0.3289492,0
Legionellales,5,0,0.33627692,0
Legionellales,5,0,0.3675888,0
Legionellales,5,0,0.38184986,0
Legionellales,5,0,0.38593403,0
Legionellales,5,0,0.38593403,0
Legionellales,5,0,0.35116795,0
Legionellales,5,0,0.334073,0
Legionellales,5,0,0.36556578,0
Legionellales,5,0,0.2828267,0
Legionellales,5,0,0.27366698,0
Legionellales,5,0,0.26863724,0
Legionellales,5,0,0.29205954,0
Legionellales,5,0,0.32309106,0
Legionellales,5,0,0.32105803,0
Legionellales,5,0,0.3289492,0
Legionellales,5,0,0.33627692,0
Legionellales,5,0,0.3675888,0
Legionellales,5,1,0.29633763,0
Legionellales,5,1,0.30157176,0
Legionellales,5,1,0.2688474,0
Legionellales,5,1,0.27496725,0
Legionellales,5,1,0.28686652,0
Legionellales,5,1,0.29870224,0
Legionellales,5,1,0.32359567,0
Legionellales,5,1,0.3429837,0
Legionellales,5,1,0.4040387,0
Legionellales,5,1,0.41749364,0
Legionellales,5,1,0.4382784,0
Legionellales,5,1,0.44208524,0
Legionellales,5,1,0.44208524,0
Legionellales,5,1,0.4711627,0
Legionellales,5,1,0.49342552,0
Legionellales,5,0,0.19404791,0
Legionellales,5,0,0.24159154,0
Legionellales,5,0,0.20164008,0
Legionellales,5,0,0.19165477,0
Legionellales,5,0,0.19638692,0
Legionellales,5,0,0.16825235,0
Legionellales,5,0,0.15767485,0
Legionellales,5,0,0.14497785,0
Legionellales,5,0,0.16880359,0
Legionellales,5,0,0.16551524,0
Legionellales,5,0,0.16551524,0
Legionellales,5,0,0.19168772,0
Legionellales,5,0,0.17845981,0
Legionellales,5,0,0.17845981,0
Legionellales,5,0,0.19251485,0
Legionellales,5,0,0.23585804,0
Legionellales,5,0,0.22340232,0
Legionellales,5,0,0.20920438,0
Legionellales,5,0,0.20920438,0
Legionellales,5,0,0.20524271,0
Legionellales,5,0,0.2307002,0
Legionellales,5,0,0.2302523,0
Legionellales,5,0,0.24644166,0
Legionellales,5,0,0.27227983,0
Legionellales,5,0,0.2545127,0
Legionellales,5,0,0.24212559,0
Legionellales,5,0,0.22696377,0
Legionellales,5,0,0.22395529,0
Legionellales,5,0,0.24090977,0
Legionellales,5,0,0.20822814,0
Legionellales,5,0,0.20822814,0
Legionellales,5,0,0.19668016,0
Legionellales,5,0,0.21516044,0
Legionellales,5,0,0.21218862,0
Legionellales,5,0,0.20964387,0
Legionellales,5,0,0.20964387,0
Legionellales,5,0,0.23200312,0
Legionellales,5,0,0.2122536,0
Legionellales,5,0,0.20854558,0
Legionellales,5,0,0.19581543,0
Legionellales,5,0,0.19581543,0
Legionellales,5,0,0.20854558,0
Legionellales,5,0,0.24241509,0
Legionellales,5,0,0.22830886,0
Legionellales,5,0,0.23351854,0
Legionellales,5,0,0.19295734,0
Legionellales,5,0,0.20688474,0
Legionellales,5,0,0.23322472,0
Legionellales,5,0,0.25321683,0
Legionellales,5,0,0.26011384,0
Legionellales,5,0,0.26011384,0
Legionellales,5,0,0.27065083,0
Legionellales,5,0,0.23090108,0
Legionellales,5,0,0.23090108,0
Legionellales,5,0,0.26345032,0
Legionellales,5,0,0.31485778,0
Legionellales,5,0,0.26570818,0
Legionellales,5,0,0.2835425,0
Legionellales,5,0,0.22836533,0
Legionellales,5,0,0.2147918,0
Legionellales,5,0,0.20988376,0
Legionellales,5,0,0.1943857,0
Legionellales,5,0,0.18126546,0
Legionellales,5,0,0.16054302,0
Legionellales,5,0,0.17248549,0
Legionellales,5,0,0.17421052,0
Legionellales,5,0,0.15834157,0
Legionellales,5,0,0.16178323,0
Legionellales,5,0,0.16899633,0
Legionellales,5,0,0.1760728,0
Legionellales,5,0,0.15757228,0
Legionellales,5,0,0.20133388,0
Legionellales,5,0,0.22683519,0
Legionellales,5,0,0.2664353,0
Legionellales,5,0,0.2988748,0
Legionellales,5,0,0.33757246,0
Legionellales,5,0,0.35940084,0
Legionellales,5,0,0.40893865,0
Legionellales,5,0,0.46005875,0
Legionellales,5,0,0.45269173,0
Legionellales,5,0,0.46704015,0
Legionellales,5,0,0.53173906,1
Legionellales,5,0,0.57620287,1
Legionellales,5,0,0.5563811,1
Legionellales,5,0,0.4914258,0
Legionellales,5,0,0.5083524,1
Legionellales,5,0,0.4625239,0
Legionellales,5,0,0.43226796,0
Legionellales,5,0,0.40403414,0
Legionellales,5,0,0.38781664,0
Legionellales,5,0,0.3332221,0
Legionellales,5,0,0.35905313,0
Legionellales,5,0,0.34389207,0
Legionellales,5,0,0.33689588,0
Legionellales,5,0,0.33317074,0
Legionellales,5,0,0.30988052,0
Legionellales,5,0,0.3067186,0
Legionellales,5,0,0.27506322,0
Legionellales,5,0,0.27825183,0
Legionellales,5,0,0.29992652,0
Legionellales,5,0,0.27032495,0
Legionellales,5,0,0.26086655,0
Legionellales,5,0,0.26086655,0
Legionellales,5,0,0.2544905,0
Legionellales,5,0,0.2529273,0
Legionellales,5,0,0.27621228,0
Legionellales,5,0,0.25490066,0
Legionellales,5,0,0.23100212,0
Legionellales,5,0,0.18560141,0
Legionellales,5,0,0.21725623,0
Legionellales,5,0,0.21725623,0
Legionellales,5,0,0.18991745,0
Legionellales,5,0,0.19815548,0
Legionellales,5,0,0.21494016,0
Legionellales,5,0,0.22290657,0
Legionellales,5,0,0.2611421,0
Legionellales,5,0,0.2865055,0
Legionellales,5,0,0.3169831,0
Legionellales,5,0,0.36863434,0
Legionellales,5,0,0.36863434,0
Legionellales,5,0,0.34765267,0
Legionellales,5,0,0.35499996,0
Legionellales,5,0,0.34106994,0
Legionellales,5,0,0.3992215,0
Legionellales,5,0,0.34191734,0
Legionellales,5,0,0.37850207,0
Legionellales,5,0,0.39309514,0
Legionellales,5,0,0.34191734,0
Legionellales,5,0,0.35539594,0
Legionellales,5,0,0.33105356,0
Legionellales,5,0,0.33540064,0
Legionellales,5,0,0.32525104,0
Legionellales,5,0,0.28242257,0
Legionellales,5,0,0.25281832,0
Legionellales,5,0,0.2650604,0
Legionellales,5,0,0.2644366,0
Legionellales,5,0,0.30099592,0
Legionellales,5,0,0.34860915,0
Legionellales,5,0,0.30270222,0
